[   0.0s] loading gold from runs/encoder_gold_v4b.jsonl
[   0.3s] 987 gold records
[   0.3s] holdout mode: 98 held-out sentences, pool=791, train subset=788 (subset_seed=0)
[   0.3s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  16.5s] USVS loaded: 117679 senses, d_axes=607
[  16.5s] pos_vocab=15 role_vocab=39
[  16.5s] policy params: 343,366 (~1.373 MB fp32)
[  16.5s] building features + derivations for 788 train records
[  17.4s] 788 teacher-forced derivations
[  17.9s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[ 357.2s] epoch 15 step 12500 avg_loss=18.245
[ 358.6s] epoch 15 step 12550 avg_loss=18.130
[ 360.0s] epoch 15 step 12600 avg_loss=18.238
[ 360.3s] === epoch 15 done: avg_loss=18.291 (n=788 derivations) ===
[ 361.6s] epoch 16 step 12650 avg_loss=18.340
[ 363.1s] epoch 16 step 12700 avg_loss=16.945
[ 364.8s] epoch 16 step 12750 avg_loss=17.435
[ 366.2s] epoch 16 step 12800 avg_loss=17.344
[ 367.6s] epoch 16 step 12850 avg_loss=17.149
[ 368.7s] epoch 16 step 12900 avg_loss=16.865
[ 370.0s] epoch 16 step 12950 avg_loss=16.634
[ 371.2s] epoch 16 step 13000 avg_loss=16.663
[ 372.9s] epoch 16 step 13050 avg_loss=17.637
[ 374.7s] epoch 16 step 13100 avg_loss=17.699
[ 376.1s] epoch 16 step 13150 avg_loss=17.506
[ 377.7s] epoch 16 step 13200 avg_loss=17.584
[ 379.1s] epoch 16 step 13250 avg_loss=17.482
[ 380.2s] epoch 16 step 13300 avg_loss=17.212
[ 381.6s] epoch 16 step 13350 avg_loss=17.282
[ 382.7s] === epoch 16 done: avg_loss=17.459 (n=788 derivations) ===
[ 382.9s] epoch 17 step 13400 avg_loss=30.253
[ 384.1s] epoch 17 step 13450 avg_loss=18.129
[ 385.3s] epoch 17 step 13500 avg_loss=16.928
[ 386.5s] epoch 17 step 13550 avg_loss=15.944
[ 387.8s] epoch 17 step 13600 avg_loss=16.653
[ 389.2s] epoch 17 step 13650 avg_loss=17.234
[ 390.4s] epoch 17 step 13700 avg_loss=17.505
[ 391.8s] epoch 17 step 13750 avg_loss=17.380
